Id_Alumno;Id_Carrera;Semestre_Ingreso;Año_Ingreso;Id_Ctro_Ext;Id_Modalidad;Fecha_Ingreso;Activo;Sexo;Fecha_Nac
0xCD1206B56EE74EA4C2EB185F422379D0;9;1;2003;CO;P;2003-02-21 00:00:00;S;M;6/11/1984 00:00
0x1841B525B339BB4AF617FEC9CA9ED24C;9;1;2004;CO;P;2004-03-10 00:00:00;S;M;22/5/1985 00:00
0x36B4DAB37013EEBC835F2977698E5C5B;13;1;2008;CO;P;2008-02-07 00:00:00;S;M;26/12/1984 00:00
0xD83584B06A392E7AE61F19216F8EB785;13;1;2004;CO;P;2004-03-04 00:00:00;S;M;24/11/1984 00:00
0x21FDA0ED7D5681D8664A944ECDBE843D;5;1;2010;CO;P;2009-12-10 00:00:00;S;M;6/1/1985 00:00
0xC5B8E8471C8378BBBD5ECD452AEAC95E;5;2;2005;CO;P;2005-07-29 00:00:00;S;M;3/11/1984 00:00
0x83FA7323DE84F21EE420C3E8E295E20B;6;1;2004;CO;P;2004-02-02 00:00:00;S;F;22/10/1984 00:00
0xA7541A67E22DC1150D56FC7A7F4B630E;1;1;2010;CO;P;2010-03-11 00:00:00;S;M;30/4/1985 00:00
0x5FD81540ECDD40707C619D4526D9257D;4;2;2006;CO;P;2006-08-07 00:00:00;S;M;13/12/1984 00:00
0xB48E0CED057726F19B3007F0531EB6A9;9;1;2003;CO;P;2003-01-27 00:00:00;S;M;15/10/1984 00:00
0x6E5190A64AA59339AF52BE6CEA4010C3;7;1;2008;CO;P;2008-02-26 00:00:00;S;F;19/12/1984 00:00
0x48A798A98D5F3AF85701008CD4A88EF8;5;2;2003;CO;P;2003-07-11 00:00:00;S;F;9/1/1985 00:00
0xA69F4318F970816E1288D3776A21A35A;13;1;2004;CO;P;2004-02-06 00:00:00;S;M;4/5/1985 00:00
0x6ADE9A27FE03C74CDE486B891FB4BE70;5;1;2007;CO;P;2007-03-30 00:00:00;S;F;25/12/1985 00:00
0x9C29EE586FF75A52AA51AF0671A9A3C8;3;1;2003;CO;P;2003-02-10 00:00:00;S;F;2/1/1985 00:00
0xF68D92A59391B978FC7166A3D7DB2632;13;1;2005;CO;P;2005-02-21 00:00:00;S;M;17/3/1985 00:00
0x58789A4B4590DF869FE73F0FF80AC824;4;1;2010;CO;P;2010-02-04 00:00:00;S;F;1/5/1985 00:00
0x1A42FAA2D25BECD614CA1BE4FC81B4B1;5;1;2004;CO;P;2003-12-05 00:00:00;S;M;3/3/1985 00:00
0x1A42FAA2D25BECD614CA1BE4FC81B4B1;13;1;2008;CO;P;2008-03-19 00:00:00;S;M;3/3/1985 00:00
0x78A80CB4FC827E45156BDAA570715DBC;9;1;2006;CO;P;2006-03-15 00:00:00;S;F;9/2/1985 00:00
0x974883118306D877D6EF0EB9281D7837;9;1;2008;CO;P;2008-02-01 00:00:00;S;M;28/12/1984 00:00
0x9FFDC916D9CC494F7F182A97D10658DD;3;1;2004;CO;P;2004-02-02 00:00:00;S;F;15/10/1984 00:00
0xD5DC6974C3A31F2E0E912F862EB748DC;2;2;2004;CO;P;2004-08-02 00:00:00;S;M;26/11/1985 00:00
0x097ED37DB3596B323596E1CA6F188078;9;1;2003;CO;P;2002-12-20 00:00:00;S;M;3/2/1985 00:00
0xB1E53B7C882CA6D558F01F35B2857CDD;3;1;2003;CO;P;2003-02-05 00:00:00;S;M;25/4/1985 00:00
0x4870E93A9F86C7DC4356A78BDA417489;6;1;2005;CO;P;2004-12-06 00:00:00;S;M;9/4/1985 00:00
0xBA5ADD9F2DC22B2AADE5AFB51EAD1F70;6;1;2001;CO;P;2001-03-01 00:00:00;S;F;26/6/1972 00:00
0x39823B6CF4C75842BC604220D0972995;10;1;2004;CO;P;2004-02-09 00:00:00;S;F;21/1/1985 00:00
0x5F37DCF908A30D454873E1EFD24C6E37;6;1;2003;CO;P;2003-01-09 00:00:00;S;F;10/3/1985 00:00
0x6DC23AEEC1B40C766A2F0662689C1B98;5;2;2008;CO;P;2008-07-04 00:00:00;S;M;23/6/1985 00:00
0x92BC034AF2E8B8899A5D240C50D62780;13;1;2006;CO;P;2006-02-02 00:00:00;S;M;2/2/1985 00:00
0xBB561736CFA7E34F1678D3D5B97A631E;6;1;2005;CO;P;2005-03-07 00:00:00;S;M;13/2/1985 00:00
0x0E44A4A060457702550CAA78100897A0;7;1;2004;CO;P;2004-01-29 00:00:00;S;F;14/2/1985 00:00
0xD1A3B1F97D5918D1713CA97E3AF4E659;6;1;2005;CO;P;2005-04-05 00:00:00;S;F;2/3/1985 00:00
0xD33EFF86DB9848D3852B89BC523D5DE1;10;1;2008;CO;P;2008-02-13 00:00:00;S;F;11/4/1985 00:00
0x809C500B91483E32F9DDA6D481F76C1B;7;1;2009;CO;P;2009-02-23 00:00:00;S;M;10/1/1985 00:00
0x3B7D1A1D8C1EBD97BCD98A181121991E;10;1;2003;CO;P;2003-03-06 00:00:00;S;F;8/11/1984 00:00
0x747778C3CC0B026FCD3D3E78B39F11D7;5;1;2006;CO;P;2006-02-13 00:00:00;S;F;3/6/1985 00:00
0x69748C4D2FD1A38D02D666178D17DA4E;6;1;2004;CO;P;2004-03-05 00:00:00;S;F;17/12/1984 00:00
0xB32242629AC199C7DE01B90502B2653E;9;1;2004;CO;P;2003-11-20 00:00:00;S;M;11/12/1984 00:00
0x6EFA1127BFB5CE4A1A27BD65EE5FBC81;5;1;2004;CO;P;2003-11-20 00:00:00;S;M;14/2/1985 00:00
0xEA871F1D0693CA81B4FF6F60B7D34408;4;2;2004;CO;P;2004-08-09 00:00:00;S;M;5/3/1985 00:00
0x11CD8C83E065842641F5B9BFF72D8ADF;3;1;2007;CO;P;2007-02-09 00:00:00;S;F;19/11/1984 00:00
0xF6AD3775698B31885CE7B91E69339832;17;1;2007;CO;P;2007-02-20 00:00:00;S;F;27/12/1984 00:00
0x95268686ED778D271E0E074A857ED8BB;8;1;2005;CO;P;2005-02-18 00:00:00;S;M;25/3/1985 00:00
0xD0FF6A118A5F28F91EF14AEA1B49B109;3;1;2003;CO;P;2002-12-13 00:00:00;S;F;2/2/1985 00:00
0x6167BFFC6881406D882424EEC3F89FFD;10;1;2003;CO;P;2002-12-09 00:00:00;S;F;11/11/1984 00:00
0x405ABA1CBA3A48FA8A5097177444992D;7;1;2009;CO;P;2009-02-09 00:00:00;S;F;15/12/1984 00:00
0xA581C5DCFC3AA264B544A7DB7FCAF65B;6;1;2004;CO;P;2004-02-17 00:00:00;S;M;14/12/1984 00:00
0x6B163ECBE64723414DBEC8C6F3F99DB3;9;1;2006;CO;P;2006-01-03 00:00:00;S;M;4/3/1985 00:00
0x1ED13600A1E67129EBF111627BE4605C;9;1;2002;CO;P;2002-02-14 00:00:00;S;M;17/4/1984 00:00
0x29F5803F15E33F7DB624DEADCD3C8ECB;4;1;2003;CO;P;2002-12-12 00:00:00;S;F;22/3/1985 00:00
0x6795411D2D3156ECA2BE28F314D0D036;6;2;2003;CO;P;2003-08-26 00:00:00;S;F;15/3/1985 00:00
0x2374CAEE00B1E9D2A6030329ACDBB0D1;1;1;2008;CO;P;2008-04-04 00:00:00;S;M;11/4/1985 00:00
0xE0E107EE5E9F54230F1B1DB3358160CA;13;1;2005;CO;P;2005-01-25 00:00:00;S;M;23/6/1985 00:00
0x51FA51614D3DC2F2F8D09FC7BA7E1679;10;1;2008;CO;P;2008-02-27 00:00:00;S;F;22/7/1985 00:00
0x1A2FFD5EED4084D679EC91A6B6FB4364;2;1;2010;CO;P;2010-01-28 00:00:00;S;M;21/12/1984 00:00
0x7A83BD23BEF6C0839F5EA4365234B788;2;1;2005;CO;P;2004-12-01 00:00:00;S;F;11/1/1985 00:00
0x31218A06A4EEB644D68FE06AC3AA02D6;6;1;2005;CO;P;2005-02-14 00:00:00;S;M;26/12/1984 00:00
0xD5289AEFFC2EAF8B4B21FB383B1C7EF2;3;1;2007;CO;P;2007-02-01 00:00:00;S;F;6/2/1985 00:00
0xB3E612254BC83733D338C0B17559F102;3;1;2004;CO;P;2004-02-10 00:00:00;S;F;8/2/1985 00:00
0xA85D8CB3077B3E6522425B884DCAE931;7;1;2005;CO;P;2004-12-06 00:00:00;S;F;19/2/1985 00:00
0x215129A25113A09C2D5E14F4D1B7D9F4;1;1;2006;CO;P;2006-03-21 00:00:00;S;M;1/2/1985 00:00
0x7C8849D153E50A0231925974BDC747C1;10;1;2009;CO;P;2009-04-06 00:00:00;S;F;24/10/1984 00:00
0x0CFC6ADAD36AB64715DAA294EE2CDA1B;1;2;2005;CO;P;2005-06-30 00:00:00;S;M;11/2/1985 00:00
0x351480B27A970A1C17E5DFCD7F7FF6E3;7;1;2003;CO;P;2003-02-06 00:00:00;S;F;28/1/1985 00:00
0x608360C8CFA9FB47B347650A9A59EB24;2;1;2007;CO;P;2007-03-09 00:00:00;S;M;14/2/1985 00:00
0x74982A5F3D6A8A4DA74218AD2F9F64DD;2;1;2007;CO;P;2007-02-21 00:00:00;S;M;23/1/1985 00:00
0xBB87253FAF8183AC98F3EF16632AA8D1;7;1;2004;CO;P;2003-11-17 00:00:00;S;F;6/2/1985 00:00
0xD8C044560ABF093F9A45962DD985C9BF;7;1;2003;CO;P;2003-02-07 00:00:00;S;F;9/2/1985 00:00
0xABA5D5F0BBA4FC686064EB526A056AAF;2;1;2004;CO;P;2004-03-08 00:00:00;S;M;18/2/1985 00:00
0xB306501E0B0012CF4126FBA7F3C5B8C1;5;1;2005;CO;P;2005-02-14 00:00:00;S;F;7/2/1985 00:00
0x1B20944C75629666369D3C11FC1AFF65;6;1;2003;CO;P;2003-02-12 00:00:00;S;F;7/2/1985 00:00
0xCDA5D1F20B1B5E658E8B6BCEFBBA8AE6;5;1;2008;CO;P;2008-04-03 00:00:00;S;M;7/3/1985 00:00
0xB2A0F0CB2AC4222499B99545E8B8B246;8;1;2004;CO;P;2004-02-24 00:00:00;S;M;20/2/1985 00:00
0x387E0774AC1128CA87C72AD36FB5513F;2;1;2003;CO;P;2003-03-20 00:00:00;S;M;7/3/1985 00:00
0x1918059697D21B53471A2A3AB87CD413;5;1;2004;CO;P;2004-03-25 00:00:00;S;F;23/2/1985 00:00
0x4A56F3F004D130F47B421A965682BF92;1;2;2010;CO;P;2010-08-13 00:00:00;S;M;28/1/1985 00:00
0xAE4F29A5ADA2C78D48E5D50E05E051F3;6;1;2005;CO;P;2005-02-23 00:00:00;S;F;21/2/1985 00:00
0x635597A89F45DC68E14593328C56B655;8;1;2003;CO;P;2003-02-25 00:00:00;S;M;19/2/1985 00:00
0xE55165752D0BAC02AECAC9EA92F05923;3;1;2007;CO;P;2006-11-27 00:00:00;S;M;31/1/1985 00:00
0x7D0F1A081867333C52C6A8D72580AE58;2;1;2007;CO;P;2007-03-02 00:00:00;S;M;20/2/1985 00:00
0x223D3690C22FE6B3C1702A9C600C3A50;3;1;2004;CO;P;2003-12-22 00:00:00;S;M;6/3/1985 00:00
0x4D445CB6319C72D1847CD23F4FB88011;9;1;2008;CO;P;2007-12-03 00:00:00;S;M;1/10/1985 00:00
0x4BA2B660AD1C3088D0E1A14E072BD5D2;6;1;2003;CO;P;2003-01-15 00:00:00;S;F;3/2/1985 00:00
0x72D7C16AECC4EBF71751B67A60D63E3E;5;1;2005;CO;P;2005-03-14 00:00:00;S;F;10/5/1985 00:00
0xC9193F156738B536DEC4C867432178B9;7;1;2006;CO;P;2005-11-28 00:00:00;S;M;19/2/1985 00:00
0x285A05A308A2ABC10962B7B0097FF38B;9;1;2003;CO;P;2003-02-10 00:00:00;S;M;22/4/1985 00:00
0xA1D37AE70552B444BF7CC177A8B1CDB8;3;1;2004;CO;P;2003-11-14 00:00:00;S;F;1/9/1985 00:00
0x6F401348106DFC73F8866892C9AC0F8D;6;1;2010;CO;P;2010-02-02 00:00:00;S;F;4/2/1985 00:00
0xC3CD2B44276BAD11FB0B4AFF542FB41C;9;1;2004;CO;P;2004-02-27 00:00:00;S;M;15/3/1985 00:00
0x181A9680335F4AC30BF5D72FB52C479C;4;1;2004;CO;P;2004-01-28 00:00:00;S;M;1/4/1985 00:00
0x9E22306BB57F0C96CE6E69CD085544C5;3;1;2004;CO;P;2004-02-06 00:00:00;S;M;5/8/1985 00:00
0x607BB76EEA481CFCFC7E971486C25845;9;1;2007;CO;P;2007-02-19 00:00:00;S;M;4/8/1985 00:00
0x81F7D11CB88B854E174DA79BBB3FC5A0;9;1;2004;CO;P;2004-03-11 00:00:00;S;M;25/3/1985 00:00
0xD2A52613E34152C04B859D411B251557;4;2;2007;CO;P;2007-07-24 00:00:00;S;M;20/2/1987 00:00
0x751875E13DA10C9C4563EFFA4DEF5ED4;9;1;2005;CO;P;2005-03-07 00:00:00;S;M;29/3/1985 00:00
0x04A8211C4C470DE2B1B95A44C1101F21;5;1;2010;CO;P;2010-03-01 00:00:00;S;M;26/4/1985 00:00
0x04A8211C4C470DE2B1B95A44C1101F21;7;1;2005;CO;P;2005-01-25 00:00:00;S;M;26/4/1985 00:00
0x2384FEA9C10049FD6824D90AD07558C7;13;1;2008;CO;P;2007-12-03 00:00:00;S;M;11/6/1985 00:00
0xB7F0220493D2FD6993D8F0AD343D4912;7;2;2008;CO;P;2008-07-04 00:00:00;S;F;18/8/1985 00:00
0xE47A3DCB82B5946DB9CA1C702E180337;1;1;2007;CO;P;2007-03-09 00:00:00;S;M;21/2/1985 00:00
0xCF0CDC5340469BBC437687D5C7D25B74;10;1;2004;CO;P;2004-01-15 00:00:00;S;M;26/6/1985 00:00
0x5741382F4C78848D1100D6653A9BDBA2;9;2;2010;CO;P;2010-07-26 00:00:00;S;F;10/2/1985 00:00
0x32BF15ABD01F6E06661FD3DB1A201B57;1;1;2006;CO;P;2006-03-01 00:00:00;S;M;15/11/1985 00:00
0x1190B4F469B316F5AA2E0F2E7BCF29B0;14;1;2010;CO;P;2009-12-16 00:00:00;S;M;26/7/1985 00:00
0xE52409353823022BC3C01FC1DEA1EB35;5;2;2005;CO;P;2005-06-10 00:00:00;S;F;16/3/1987 00:00
0x4252CD764B47CFCCA9DC8AF9BA5103C6;7;1;2003;CO;P;2002-12-23 00:00:00;S;M;20/3/1985 00:00
0xBAC4784D697E166A482A294ABECE6F37;9;1;2004;CO;P;2004-03-08 00:00:00;S;M;22/9/1985 00:00
0x8A660CFCCB6EFEB312D7B6E6A6A6F68D;7;1;2007;CO;P;2007-02-09 00:00:00;S;F;23/5/1985 00:00
0xCEF976555AE463A73E02E3CCAE8B1197;8;1;2004;CO;P;2003-10-22 00:00:00;S;M;30/10/1985 00:00
0x49E70CC32FE50664217A0969EE71B9D9;1;1;2005;CO;P;2004-12-27 00:00:00;S;M;7/2/1985 00:00
0xA9E7CBF78DDEE7181FCD92B4A969A6C2;6;1;2009;CO;P;2009-03-03 00:00:00;S;M;9/2/1986 00:00
0x3A34C15E059118911C82AAF1A186ECA8;9;1;2008;CO;P;2008-02-13 00:00:00;S;M;4/1/1986 00:00
0x53DF1DE70DF188ED3845FB74314F42F0;2;1;2004;CO;P;2004-02-19 00:00:00;S;M;30/12/1985 00:00
0x53DF1DE70DF188ED3845FB74314F42F0;4;1;2005;CO;P;2005-03-15 00:00:00;S;M;30/12/1985 00:00
0x28206FC17B52C7BC3B8D164C07EF9626;4;1;2005;CO;P;2005-01-20 00:00:00;S;M;2/5/1986 00:00
0x73E0B22B8A4F2096D0E3C3454ABA775C;4;1;2006;CO;P;2006-01-06 00:00:00;S;F;11/10/1985 00:00
0x0117E51AF4A2AF5E17AEEE3C93F9F029;13;1;2006;CO;P;2006-02-02 00:00:00;S;M;4/3/1985 00:00
0x5D923081E86FAB8B665929B1FB73E957;4;2;2007;CO;P;2007-07-20 00:00:00;S;M;3/7/1985 00:00
0x8CD44AA37DE65796F9372CF4BB77118F;4;1;2005;CO;P;2005-02-15 00:00:00;S;F;21/8/1985 00:00
0x4DA6C20392B0748A7369258A1F26A3F2;6;1;2004;CO;P;2004-03-08 00:00:00;S;F;23/12/1985 00:00
0x3C5D9E83B56B428C10BD7FD406DB6F10;5;1;2008;CO;P;2007-11-13 00:00:00;S;F;30/12/1985 00:00
0x89071C7C922C767C227E39984EB59207;6;1;2009;CO;P;2009-02-11 00:00:00;S;F;23/4/1985 00:00
0x8B34C3B93B142A064FA2D5F38BAF1BE5;13;1;2006;CO;P;2005-11-14 00:00:00;S;M;11/6/1985 00:00
0x7A0516C62578D16E8E73F78DA9117F4C;9;2;2005;CO;P;2005-07-13 00:00:00;S;M;25/3/1985 00:00
0x80D917145745668910FD8E9772FF4E57;7;1;2007;CO;P;2007-02-23 00:00:00;S;F;8/8/1985 00:00
0x43334D5D2EF2D176280E9B957ABE6791;6;1;2005;CO;P;2005-02-21 00:00:00;S;F;24/1/1985 00:00
0x8F8874593A98622896139DC326723A6C;7;2;2007;CO;P;2007-08-06 00:00:00;S;M;4/4/1985 00:00
0x8F59B8CFC8AD21831DF3E7FE7F97D421;2;1;2005;CO;P;2005-03-18 00:00:00;S;M;18/2/1985 00:00
0x044EA10F233425B504239E974DCFFFD6;4;1;2005;CO;P;2005-01-31 00:00:00;S;M;3/3/1985 00:00
0xE7A126C462CF8CD5D247CB844DDDD2AB;1;2;2006;CO;P;2006-08-03 00:00:00;S;M;9/12/1984 00:00
0xC109B26987E11916A0923970390133AE;3;1;2006;CO;P;2005-11-28 00:00:00;S;M;5/3/1985 00:00
0xC134A2AA11517F6B01A81D46BF711EB4;6;1;2004;CO;P;2004-02-11 00:00:00;S;M;12/3/1985 00:00
0x0DA668AD0394023E1348C7EAD47519B4;6;1;2008;CO;P;2007-12-18 00:00:00;S;M;12/3/1985 00:00
0xD42A1AB0D069CE48198DA6A39F52908D;5;1;2005;CO;P;2005-03-02 00:00:00;S;M;4/4/1985 00:00
0x79B9669E399DBA9EED19D5D40AC143BD;2;1;2004;CO;P;2004-03-01 00:00:00;S;M;16/2/1985 00:00
0x79BBB94E57301389DB42F831A758D579;6;2;2004;CO;P;2004-07-20 00:00:00;S;M;28/6/1985 00:00
0xA700DC574EC4FD8B70724900C5AB958B;9;1;2004;CO;P;2004-02-02 00:00:00;S;M;27/4/1985 00:00
0xF43C72257FFC5E939AE593496360AC6C;3;1;2003;CO;P;2002-12-13 00:00:00;S;F;13/5/1985 00:00
0x010D6F9810709DC84DDEB04B375AE21C;5;1;2006;CO;P;2006-03-22 00:00:00;S;M;4/6/1985 00:00
0xC34DFFE7A98C16A0CB6982BD8FD574AA;2;1;2004;CO;P;2003-10-31 00:00:00;S;M;26/12/1984 00:00
0xF4338BAF4811343501088C329CB2E6C9;10;1;2005;CO;P;2005-01-20 00:00:00;S;M;27/1/1985 00:00
0x98CBAAD48600DF319B573995350F68A3;5;1;2010;CO;P;2010-03-15 00:00:00;S;F;13/8/1985 00:00
0x17513FF632D3129FD7D0555761021548;3;1;2004;CO;P;2003-12-16 00:00:00;S;F;27/6/1985 00:00
0x804C3C4B1824F87581A9357EEA7910E7;1;1;2005;CO;P;2004-12-06 00:00:00;S;M;12/3/1985 00:00
0xDE69F516426247F92F4296B9C2F696BA;6;1;2004;CO;P;2004-02-09 00:00:00;S;F;12/4/1985 00:00
0xC596FFE7E78C5E63E7713FDDD4CA78F4;1;1;2003;CO;P;2003-02-20 00:00:00;S;M;2/4/1985 00:00
0xC596FFE7E78C5E63E7713FDDD4CA78F4;17;1;2005;CO;P;2005-03-30 00:00:00;S;M;2/4/1985 00:00
0xE8D8C28D814216B8A49C6D81FE2361D9;8;1;2004;CO;P;2004-03-31 00:00:00;S;M;24/5/1985 00:00
0x0127AC6E0DB1544EB17CD1D5B8F4C386;9;1;2004;CO;P;2004-02-09 00:00:00;S;M;6/6/1985 00:00
0xE7B0E1A53246E07B14AC2103DB3D24D1;5;2;2004;CO;P;2004-08-04 00:00:00;S;F;1/3/1985 00:00
0x4E258F070678C0290050EF092808D1C6;5;1;2003;CO;P;2003-02-10 00:00:00;S;M;23/4/1985 00:00
0x1BE96377A6E7EC1ACBD20094CA45C6CF;7;1;2007;CO;P;2007-03-02 00:00:00;S;M;26/12/1984 00:00
0x0FCE983EF570FD139783B7006CC53F71;6;1;2008;CO;P;2008-03-05 00:00:00;S;M;9/7/1985 00:00
0x9665C2773349EBBCEBEE6989B538F0FA;3;2;2004;CO;P;2004-08-09 00:00:00;S;F;30/7/1985 00:00
0x16CC6602FC23DB8DFB33D39441C7E843;1;2;2010;CO;P;2010-06-24 00:00:00;S;M;9/1/1985 00:00
0x7C37D90C94E8B4E6E4C26530D2DE2278;7;1;2004;CO;P;2003-11-21 00:00:00;S;M;29/11/1985 00:00
0xE7896FC363448C09AA1A69716527AF29;9;2;2003;CO;P;2003-08-21 00:00:00;S;M;28/5/1985 00:00
0x0AE6391840CAE8628693E7D461EAAB20;4;1;2006;CO;P;2006-02-20 00:00:00;S;M;15/4/1985 00:00
0xD585FB2A5A46F755BC67ED7406A05235;10;1;2004;CO;P;2004-03-15 00:00:00;S;M;6/12/1985 00:00
0x52DA4646D052DCD45C80D011665909B7;5;1;2003;CO;P;2003-01-08 00:00:00;S;F;2/4/1985 00:00
0xDF7230B1C6DF5C8F7A756CA608A27981;4;1;2008;CO;P;2008-03-07 00:00:00;S;M;21/8/1985 00:00
0x00B5AB8FC76163183AA7101DBF493694;5;1;2004;CO;P;2004-03-19 00:00:00;S;F;24/3/1985 00:00
0x5F607D1331E2E6AAC83FDBFA8C08067F;5;1;2003;CO;P;2002-12-20 00:00:00;S;F;4/4/1985 00:00
0x32A2DDD39DE21A6425179EBF7DA991DD;2;1;2003;CO;P;2003-02-21 00:00:00;S;M;16/3/1985 00:00
0x1FB1CAD88448C0F0DE23C89027261E58;13;1;2006;CO;P;2006-03-13 00:00:00;S;M;2/8/1985 00:00
0xD08D2039910424055813032E85A925B3;2;1;2006;CO;P;2005-12-02 00:00:00;S;F;12/5/1985 00:00
0x0C0CDA4441EBC9721B96104A3954BA15;7;1;2005;CO;P;2005-02-23 00:00:00;S;F;24/7/1985 00:00
0xD60DE5DFBB2099644BF0C36B0699B8F0;3;1;2004;CO;P;2004-02-02 00:00:00;S;F;13/8/1985 00:00
0x2F997CB712E2ED8ACAA2E77D34EE23B6;10;1;2003;CO;P;2003-02-21 00:00:00;S;F;21/3/1985 00:00
0x6B3B97132D3B54E1841287420CA89EC5;5;1;2003;CO;P;2003-02-20 00:00:00;S;F;10/3/1985 00:00
0xD2C9FFD14E3A937078FF1A5E3A8458F5;2;1;2004;CO;P;2004-05-05 00:00:00;S;M;11/3/1985 00:00
0x7CCFE0D55A1D3F3E0E82A4DE5862D011;4;1;2005;CO;P;2004-10-22 00:00:00;S;F;15/11/1985 00:00
0x62F90BD566AB6EA4558CE78660411880;9;1;2004;CO;P;2004-02-16 00:00:00;S;M;29/3/1985 00:00
0xC9FD56C8B241579117AA6A05117F59D0;5;1;2004;CO;P;2004-02-18 00:00:00;S;M;1/5/1985 00:00
0x9A03F06656683455CCA59203F190C97F;5;1;2008;CO;P;2007-12-03 00:00:00;S;M;18/4/1985 00:00
0xA8993EDD6BAD610817BFDAD227D3FF8D;3;1;2004;CO;P;2003-12-12 00:00:00;S;M;29/3/1985 00:00
0xA37C286E15623F596893C764FEA851D1;6;1;2005;CO;P;2005-03-10 00:00:00;S;M;23/4/1985 00:00
0x9B026509A2F8A8E5F580EF7997E63450;2;1;2006;CO;P;2006-03-11 00:00:00;S;M;6/5/1985 00:00
0xB3BC23F2DDECF89A9BA200D8221E5529;5;2;2006;CO;P;2006-07-07 00:00:00;S;F;18/4/1985 00:00
0x8E3FC5FEFE1DE22CBE4800B8F87AC43C;5;1;2003;CO;P;2003-03-06 00:00:00;S;F;24/4/1985 00:00
0x1DC25EC5A1D8BE036D1F67BB40C9FD8E;6;2;2004;CO;P;2004-09-01 00:00:00;S;F;25/3/1985 00:00
0xAA0B01B0C2B6466F9EF07493F3586F00;5;1;2007;CO;P;2007-02-06 00:00:00;S;F;26/3/1985 00:00
0xF10B3657831BEBC13C3552B95E0DB11B;5;1;2004;CO;P;2003-12-02 00:00:00;S;M;25/3/1985 00:00
0x6C5DF9714AEF55E1223BB2575A25F523;5;1;2009;CO;P;2009-01-12 00:00:00;S;M;3/4/1985 00:00
0xDD9FC40CD93BA3F05355228C39FAC19C;6;1;2006;CO;P;2006-03-07 00:00:00;S;F;27/3/1985 00:00
0x281C41CF1FF0737E3262245F71438B3E;5;1;2004;CO;P;2004-01-05 00:00:00;S;F;24/4/1985 00:00
0xFC5B4CF0C16130E6030A19663189CB68;5;1;2005;CO;P;2005-01-26 00:00:00;S;F;26/3/1985 00:00
0xFC5B4CF0C16130E6030A19663189CB68;13;1;2006;CO;P;2006-03-03 12:52:00;S;F;26/3/1985 00:00
0x3123F3B1BEE2150CB2E96A7B06930BDE;4;1;2006;CO;P;2006-02-17 00:00:00;S;F;29/3/1985 00:00
0x09A964C5500EF6FCC508D2B7D932F7E9;2;1;2008;CO;P;2008-03-05 00:00:00;S;M;2/4/1985 00:00
0xC251A8B9432E8D0FF84838F1A7611B0C;6;1;2003;CO;P;2003-02-10 00:00:00;S;F;28/3/1985 00:00
0xAB79EA9F04027E54FC9987AB4164DE96;13;1;2003;CO;P;2003-02-06 00:00:00;S;M;7/4/1985 00:00
0x2D5FF034D360D8681C70059B3608C182;2;1;2009;CO;P;2009-02-09 00:00:00;S;M;12/4/1985 00:00
0xDBCCE52CA8E109882704E52B8CB1FBD9;4;1;2006;CO;P;2006-03-02 00:00:00;S;F;22/4/1985 00:00
0x5676F7CFD510AAB1E4112DEADE342B10;3;1;2003;CO;P;2003-02-21 00:00:00;S;F;25/4/1985 00:00
0xE4000342B5EFA29CA19509E29E2F6F65;3;1;2003;CO;P;2002-11-05 00:00:00;S;M;11/4/1985 00:00
0x3F53C613E12A770E6A570953BD8CA427;2;1;2004;CO;P;2003-10-08 00:00:00;S;M;29/4/1985 00:00
0x7577DA5EB017AC45073D6E1190B87B54;5;1;2006;CO;P;2006-03-06 00:00:00;S;M;12/3/1985 00:00
0x672EF37ABCDA1FD317C7E04E57D4FE45;6;1;2005;CO;P;2005-02-18 00:00:00;S;M;27/3/1985 00:00
0xBB46CDD7CF22ECE1BB5408FC3264230C;7;2;2006;CO;P;2006-07-07 00:00:00;S;M;30/4/1985 00:00
0xE12905835D607A685DC31E3597ED4E1D;6;1;2004;CO;P;2004-02-02 00:00:00;S;F;28/5/1985 00:00
0x01208103733C2D38577288C8EF222303;13;1;2003;CO;P;2003-03-03 00:00:00;S;M;25/6/1985 00:00
0x98FBEE7DCD66FE92CC651AC529C820DB;6;2;2004;CO;P;2004-08-02 00:00:00;S;F;20/3/1986 00:00
0xC980E2DFE80BE1BA59DB27F550259420;4;1;2008;CO;P;2008-03-14 00:00:00;S;M;12/9/1985 00:00
0x46097D7A40380EFDA7B8F8CFECE8B0CA;10;1;2003;CO;P;2003-01-14 00:00:00;S;M;17/4/1985 00:00
0x2D001CE38250643D54699B664DD1CF97;4;1;2004;CO;P;2003-11-11 00:00:00;S;M;19/4/1985 00:00
0x7CF3FBF889B97B7ECCCF015D3FD88E51;7;1;2003;CO;P;2003-01-27 00:00:00;S;F;19/5/1985 00:00
0x97D88AF7FE4A7C9C87415AB290C47017;2;1;2004;CO;P;2004-02-09 00:00:00;S;M;16/6/1985 00:00
0x162F98BEA2859B56C73DE5A2962AE504;4;1;2005;CO;P;2004-12-06 00:00:00;S;M;23/8/1985 00:00
0xC7AEF1E36BD283F6F89094E35FCDCFAC;6;1;2005;CO;P;2005-02-17 00:00:00;S;M;26/7/1985 00:00
0x1B2548E1972820998E92C519BB4F4D23;7;1;2006;CO;P;2006-03-14 00:00:00;S;M;28/8/1985 00:00
